file,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_04136.wav,2.6054366,2.699344,4.0279164,3.6623838,3.542053,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02530.wav,3.3667698,2.8736444,3.74563,3.6850502,3.8526309,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_03946.wav,4.184686,2.6393158,4.4940314,4.081689,4.2861395,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_04155.wav,3.1376169,2.0194602,3.6459312,3.4886105,3.4656224,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_01421.wav,3.2117777,2.2444942,3.8841026,3.4755757,3.102724,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_04046.wav,3.3080914,2.4064124,4.0341363,4.3702993,4.208522,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00628.wav,3.2101197,3.3735344,3.7391777,3.9373534,3.881201,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02461.wav,3.6197233,2.4973233,4.0257773,3.764066,4.106341,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_01143.wav,3.5986602,2.4436433,4.6211085,4.466162,4.1124053,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00193.wav,3.297016,1.9236344,4.025416,3.8953388,3.3223298,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_01680.wav,3.35391,3.2852151,4.3743396,4.392939,4.2163167,NISQAv2
